Station,Date,Daily Average Wind Speed,Daily Max Wind Speed,Daily Precipitation
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,10/23/2021,5.1,22,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,10/24/2021,5.3,20,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,10/25/2021,15.5,22,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,10/26/2021,25.6,51,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,10/27/2021,10,66,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,10/28/2021,7.5,38,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,10/29/2021,11.2,20,0.55
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,10/30/2021,13.5,34,0.16
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,10/31/2021,7.9,46,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/1/2021,3.7,29,0.13
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/2/2021,5.7,18,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/3/2021,3.5,21,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/4/2021,6.5,13,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/5/2021,1.8,27,0.09
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/6/2021,2.3,19,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/7/2021,8.3,16,0.11
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/8/2021,4.2,27,0.45
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/9/2021,4.2,18,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/10/2021,3.9,25,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/11/2021,11.5,18,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/12/2021,6.9,34,0.1
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/13/2021,9.6,45,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/14/2021,9.9,28,0.06
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/15/2021,9.4,30,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/16/2021,6.3,24,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/17/2021,13.3,17,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/18/2021,10.5,30,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/19/2021,6.9,28,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/20/2021,8.9,22,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/21/2021,10.6,26,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/22/2021,14.6,32,0.17
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/23/2021,9.6,33,0.01
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/24/2021,5.3,26,0.21
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/25/2021,8.1,17,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/26/2021,12.1,33,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/27/2021,5.3,31,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/28/2021,7.3,17,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/29/2021,6.8,26,0.3
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,11/30/2021,5.4,19,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/1/2021,10.9,23,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/2/2021,10.5,48,0.83
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/3/2021,5.3,33,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/4/2021,4.2,16,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/5/2021,13.7,16,0.12
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/6/2021,5.5,44,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/7/2021,6,34,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/8/2021,7.5,29,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/9/2021,1.9,30,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/10/2021,13.5,14,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/11/2021,11.2,44,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/12/2021,15,49,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/13/2021,9.4,30,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/14/2021,4,30,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/15/2021,18,17,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/16/2021,10.8,37,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/17/2021,4.9,35,0.03
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/18/2021,14.1,18,0.02
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/19/2021,8.5,35,1.98
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/20/2021,7.9,28,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/21/2021,8.5,28,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/22/2021,8.9,28,0.07
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/23/2021,2.2,27,0.41
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/24/2021,4.2,14,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/25/2021,12.7,20,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/26/2021,6.3,32,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/27/2021,4.6,33,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/28/2021,2.1,18,0.02
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/29/2021,1.2,13,0.01
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/30/2021,2.9,12,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,12/31/2021,4.4,10,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/1/2022,6.5,16,0.16
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/2/2022,15.1,27,0.29
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/3/2022,8.2,37,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/4/2022,12.2,35,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/5/2022,6.4,32,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/6/2022,10.6,21,0.49
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/7/2022,6.8,34,0.01
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/8/2022,17.7,27,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/9/2022,9.4,47,0.94
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/10/2022,11.3,29,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/11/2022,11.4,35,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/12/2022,1.5,34,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/13/2022,18.9,10,0.03
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/14/2022,15,54,0.01
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/15/2022,6.4,51,0.15
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/16/2022,18.4,28,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/17/2022,13,46,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/18/2022,9.9,37,0.03
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/19/2022,9.4,32,0.03
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/20/2022,12.8,30,0.03
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/21/2022,8.4,28,0.3
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/22/2022,6.4,26,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/23/2022,4.5,25,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/24/2022,6.1,20,0.59
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/25/2022,12.1,22,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/26/2022,8.8,28,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/27/2022,7.3,21,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/28/2022,11,21,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/29/2022,1.5,61,0.22
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/30/2022,4.8,11,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,1/31/2022,2.4,16,0.29
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/1/2022,5.2,13,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/2/2022,13.9,20,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/3/2022,12.9,43,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/4/2022,5.1,33,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/5/2022,5.4,22,1.11
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/6/2022,8.9,20,0.35
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/7/2022,8.2,25,0.01
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/8/2022,8.3,21,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/9/2022,5.4,27,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/10/2022,11.3,22,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/11/2022,10.7,33,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/12/2022,11.8,24,0.17
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/13/2022,7.8,29,0.27
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/14/2022,9.6,22,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/15/2022,15.5,34,0.01
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/16/2022,16.4,34,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/17/2022,12.2,52,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/18/2022,13.5,38,0.43
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/19/2022,15.8,33,0.02
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/20/2022,7.8,40,0.31
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/21/2022,16.1,30,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/22/2022,9.8,41,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/23/2022,10.6,27,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/24/2022,8.2,32,0.04
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/25/2022,12.1,22,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/26/2022,10.2,35,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/27/2022,6.8,35,0.07
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,2/28/2022,7.2,23,0.01
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/1/2022,13.6,25,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/2/2022,11.3,32,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/3/2022,7.7,29,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/4/2022,17.9,24,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/5/2022,13.5,53,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/6/2022,10.4,48,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/7/2022,4.8,38,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/8/2022,5.8,25,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/9/2022,5.1,18,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/10/2022,12.1,19,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/11/2022,19.2,41,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/12/2022,12.1,44,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/13/2022,7.7,30,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/14/2022,6.3,27,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/15/2022,4.5,19,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/16/2022,6.2,16,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/17/2022,8.7,16,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/18/2022,5.8,28,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/19/2022,13.4,23,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/20/2022,11.8,35,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/21/2022,6.1,31,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/22/2022,9.3,24,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/23/2022,7.4,34,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/24/2022,8.5,24,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/25/2022,12.8,30,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/26/2022,12.3,31,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/27/2022,10.9,28,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/28/2022,11.1,26,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/29/2022,13.9,29,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/30/2022,14.2,39,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,3/31/2022,10.4,37,0
HYANNIS BARSTNABLE MUNICIPAL AIRPORT,4/1/2022,3.7,31,0
LAWRENCE MUNICIPAL AIRPORT,1/1/2021,2.3,13,0.13
LAWRENCE MUNICIPAL AIRPORT,1/2/2021,8,27,0.45
LAWRENCE MUNICIPAL AIRPORT,1/3/2021,5.2,15,0
LAWRENCE MUNICIPAL AIRPORT,1/4/2021,7.2,18,0
LAWRENCE MUNICIPAL AIRPORT,1/5/2021,7.6,17,0.01
LAWRENCE MUNICIPAL AIRPORT,1/6/2021,7.6,21,0
LAWRENCE MUNICIPAL AIRPORT,1/7/2021,8.3,21,0
LAWRENCE MUNICIPAL AIRPORT,1/8/2021,7.8,21,0
LAWRENCE MUNICIPAL AIRPORT,1/9/2021,6,17,0
LAWRENCE MUNICIPAL AIRPORT,1/10/2021,4.9,14,0
LAWRENCE MUNICIPAL AIRPORT,1/11/2021,2.4,11,0
LAWRENCE MUNICIPAL AIRPORT,1/12/2021,4.6,20,0
LAWRENCE MUNICIPAL AIRPORT,1/13/2021,3.2,12,0
LAWRENCE MUNICIPAL AIRPORT,1/14/2021,2.1,10,0.06
LAWRENCE MUNICIPAL AIRPORT,1/15/2021,3.3,15,0
LAWRENCE MUNICIPAL AIRPORT,1/16/2021,12.2,40,0
LAWRENCE MUNICIPAL AIRPORT,1/17/2021,7.7,32,0
LAWRENCE MUNICIPAL AIRPORT,1/18/2021,6.8,21,0
LAWRENCE MUNICIPAL AIRPORT,1/19/2021,4.7,25,0
LAWRENCE MUNICIPAL AIRPORT,1/20/2021,3.9,20,0
LAWRENCE MUNICIPAL AIRPORT,1/21/2021,11.5,18,0
LAWRENCE MUNICIPAL AIRPORT,1/22/2021,15,34,0
LAWRENCE MUNICIPAL AIRPORT,1/23/2021,9.5,43,0
LAWRENCE MUNICIPAL AIRPORT,1/24/2021,4.1,25,0.12
LAWRENCE MUNICIPAL AIRPORT,1/25/2021,4.8,12,0.04
LAWRENCE MUNICIPAL AIRPORT,1/26/2021,8.8,13,0.04
LAWRENCE MUNICIPAL AIRPORT,1/27/2021,13.3,33,0
LAWRENCE MUNICIPAL AIRPORT,1/28/2021,9,34,0
LAWRENCE MUNICIPAL AIRPORT,1/29/2021,1.6,23,0
LAWRENCE MUNICIPAL AIRPORT,1/30/2021,14,9,0.28
LAWRENCE MUNICIPAL AIRPORT,1/31/2021,17.1,39,0.2
LAWRENCE MUNICIPAL AIRPORT,2/1/2021,7.5,39,0
LAWRENCE MUNICIPAL AIRPORT,2/2/2021,5.9,18,0
LAWRENCE MUNICIPAL AIRPORT,2/3/2021,1.9,19,0.01
LAWRENCE MUNICIPAL AIRPORT,2/4/2021,8.6,16,0
LAWRENCE MUNICIPAL AIRPORT,2/5/2021,5.2,31,0.29
LAWRENCE MUNICIPAL AIRPORT,2/6/2021,6.4,18,0
LAWRENCE MUNICIPAL AIRPORT,2/7/2021,3.1,30,0.1
LAWRENCE MUNICIPAL AIRPORT,2/8/2021,5.2,14,0
LAWRENCE MUNICIPAL AIRPORT,2/9/2021,5.4,21,0
LAWRENCE MUNICIPAL AIRPORT,2/10/2021,7.1,21,0
LAWRENCE MUNICIPAL AIRPORT,2/11/2021,4.5,23,0
LAWRENCE MUNICIPAL AIRPORT,2/12/2021,3.2,16,0
LAWRENCE MUNICIPAL AIRPORT,2/13/2021,6.5,13,0
LAWRENCE MUNICIPAL AIRPORT,2/14/2021,7.5,17,0.8
LAWRENCE MUNICIPAL AIRPORT,2/15/2021,10.7,27,0
LAWRENCE MUNICIPAL AIRPORT,2/16/2021,5.7,35,0
LAWRENCE MUNICIPAL AIRPORT,2/17/2021,8.7,14,0.11
LAWRENCE MUNICIPAL AIRPORT,2/18/2021,7.7,17,0
LAWRENCE MUNICIPAL AIRPORT,2/19/2021,5.6,29,0
LAWRENCE MUNICIPAL AIRPORT,2/20/2021,4.8,21,0.18
LAWRENCE MUNICIPAL AIRPORT,2/21/2021,8.9,23,0
LAWRENCE MUNICIPAL AIRPORT,2/22/2021,8.9,20,0
LAWRENCE MUNICIPAL AIRPORT,2/23/2021,12.5,25,0
LAWRENCE MUNICIPAL AIRPORT,2/24/2021,4.9,36,0
LAWRENCE MUNICIPAL AIRPORT,2/25/2021,4,20,0.24
LAWRENCE MUNICIPAL AIRPORT,2/26/2021,3.9,15,0.01
LAWRENCE MUNICIPAL AIRPORT,2/27/2021,10.1,12,0.28
LAWRENCE MUNICIPAL AIRPORT,2/28/2021,19.1,51,0
LAWRENCE MUNICIPAL AIRPORT,3/1/2021,8.7,49,0
LAWRENCE MUNICIPAL AIRPORT,3/2/2021,13,22,0
LAWRENCE MUNICIPAL AIRPORT,3/3/2021,13.4,36,0
LAWRENCE MUNICIPAL AIRPORT,3/4/2021,9.2,39,0
LAWRENCE MUNICIPAL AIRPORT,3/5/2021,7.7,24,0
LAWRENCE MUNICIPAL AIRPORT,3/6/2021,4.5,19,0
LAWRENCE MUNICIPAL AIRPORT,3/7/2021,8.3,14,0
LAWRENCE MUNICIPAL AIRPORT,3/8/2021,4.1,27,0
LAWRENCE MUNICIPAL AIRPORT,3/9/2021,9.4,19,0
LAWRENCE MUNICIPAL AIRPORT,3/10/2021,14.2,26,0
LAWRENCE MUNICIPAL AIRPORT,3/11/2021,14.2,48,0
LAWRENCE MUNICIPAL AIRPORT,3/12/2021,14,40,0
LAWRENCE MUNICIPAL AIRPORT,3/13/2021,15.1,44,0
LAWRENCE MUNICIPAL AIRPORT,3/14/2021,5.1,37,0
LAWRENCE MUNICIPAL AIRPORT,3/15/2021,5.2,15,0
LAWRENCE MUNICIPAL AIRPORT,3/16/2021,7.6,15,0.64
LAWRENCE MUNICIPAL AIRPORT,3/17/2021,10.6,25,0
LAWRENCE MUNICIPAL AIRPORT,3/18/2021,6.2,26,0
LAWRENCE MUNICIPAL AIRPORT,3/19/2021,2.3,23,0
LAWRENCE MUNICIPAL AIRPORT,3/20/2021,3.5,17,0
LAWRENCE MUNICIPAL AIRPORT,3/21/2021,3.6,19,0
LAWRENCE MUNICIPAL AIRPORT,3/22/2021,3.5,15,0
LAWRENCE MUNICIPAL AIRPORT,3/23/2021,4.2,16,0.17
LAWRENCE MUNICIPAL AIRPORT,3/24/2021,13,13,0.05
LAWRENCE MUNICIPAL AIRPORT,3/25/2021,8.4,43,0
LAWRENCE MUNICIPAL AIRPORT,3/26/2021,7.1,37,0.62
LAWRENCE MUNICIPAL AIRPORT,3/27/2021,17,27,0
LAWRENCE MUNICIPAL AIRPORT,3/28/2021,6.3,48,0
LAWRENCE MUNICIPAL AIRPORT,3/29/2021,8,23,0.33
LAWRENCE MUNICIPAL AIRPORT,3/30/2021,10.8,32,0.42
LAWRENCE MUNICIPAL AIRPORT,3/31/2021,10.3,32,0
LAWRENCE MUNICIPAL AIRPORT,4/1/2021,6.3,28,0
LAWRENCE MUNICIPAL AIRPORT,4/2/2021,7.9,24,0
LAWRENCE MUNICIPAL AIRPORT,4/3/2021,13,29,0
LAWRENCE MUNICIPAL AIRPORT,4/4/2021,5.8,33,0
LAWRENCE MUNICIPAL AIRPORT,4/5/2021,3.9,24,0
LAWRENCE MUNICIPAL AIRPORT,4/6/2021,5.4,20,0
LAWRENCE MUNICIPAL AIRPORT,4/7/2021,3.3,17,0
LAWRENCE MUNICIPAL AIRPORT,4/8/2021,5.1,16,0.02
LAWRENCE MUNICIPAL AIRPORT,4/9/2021,9.9,16,0
LAWRENCE MUNICIPAL AIRPORT,4/10/2021,9.2,28,0.01
LAWRENCE MUNICIPAL AIRPORT,4/11/2021,6.9,35,0
LAWRENCE MUNICIPAL AIRPORT,4/12/2021,4.6,24,0
LAWRENCE MUNICIPAL AIRPORT,4/13/2021,5.9,18,0.12
LAWRENCE MUNICIPAL AIRPORT,4/14/2021,13.1,19,1.78
LAWRENCE MUNICIPAL AIRPORT,4/15/2021,7.2,32,0.04
LAWRENCE MUNICIPAL AIRPORT,4/16/2021,5.2,26,0
LAWRENCE MUNICIPAL AIRPORT,4/17/2021,3.7,27,0
LAWRENCE MUNICIPAL AIRPORT,4/18/2021,7,20,0
LAWRENCE MUNICIPAL AIRPORT,4/19/2021,10,33,0
LAWRENCE MUNICIPAL AIRPORT,4/20/2021,16.5,40,0.02
LAWRENCE MUNICIPAL AIRPORT,4/21/2021,15.2,39,0.02
LAWRENCE MUNICIPAL AIRPORT,4/22/2021,8.4,39,0.04
LAWRENCE MUNICIPAL AIRPORT,4/23/2021,4.3,26,0
LAWRENCE MUNICIPAL AIRPORT,4/24/2021,13.1,16,0
LAWRENCE MUNICIPAL AIRPORT,4/25/2021,7.2,40,0
LAWRENCE MUNICIPAL AIRPORT,4/26/2021,3.3,22,0
LAWRENCE MUNICIPAL AIRPORT,4/27/2021,4.8,13,0.01
LAWRENCE MUNICIPAL AIRPORT,4/28/2021,13.3,17,0
LAWRENCE MUNICIPAL AIRPORT,4/29/2021,10.6,44,0
LAWRENCE MUNICIPAL AIRPORT,4/30/2021,10.3,32,0
LAWRENCE MUNICIPAL AIRPORT,5/1/2021,4.4,35,0
LAWRENCE MUNICIPAL AIRPORT,5/2/2021,8.1,19,0.34
LAWRENCE MUNICIPAL AIRPORT,5/3/2021,4.8,24,0
LAWRENCE MUNICIPAL AIRPORT,5/4/2021,9.9,15,0
LAWRENCE MUNICIPAL AIRPORT,5/5/2021,4.5,32,0
LAWRENCE MUNICIPAL AIRPORT,5/6/2021,6.6,21,0
LAWRENCE MUNICIPAL AIRPORT,5/7/2021,7.7,19,0
LAWRENCE MUNICIPAL AIRPORT,5/8/2021,3.6,25,0
LAWRENCE MUNICIPAL AIRPORT,5/9/2021,11.5,14,0
LAWRENCE MUNICIPAL AIRPORT,5/10/2021,8.1,34,0
LAWRENCE MUNICIPAL AIRPORT,5/11/2021,5.2,29,0
LAWRENCE MUNICIPAL AIRPORT,5/12/2021,5,22,0
LAWRENCE MUNICIPAL AIRPORT,5/13/2021,5,22,0
LAWRENCE MUNICIPAL AIRPORT,5/14/2021,5.2,19,0
LAWRENCE MUNICIPAL AIRPORT,5/15/2021,3.1,25,0
LAWRENCE MUNICIPAL AIRPORT,5/16/2021,6.8,17,0
LAWRENCE MUNICIPAL AIRPORT,5/17/2021,4.3,26,0
LAWRENCE MUNICIPAL AIRPORT,5/18/2021,3.7,18,0.32
LAWRENCE MUNICIPAL AIRPORT,5/19/2021,6.3,17,0.01
LAWRENCE MUNICIPAL AIRPORT,5/20/2021,4.9,16,0.62
LAWRENCE MUNICIPAL AIRPORT,5/21/2021,7.5,17,0.73
LAWRENCE MUNICIPAL AIRPORT,5/22/2021,7.8,33,0.8
LAWRENCE MUNICIPAL AIRPORT,5/23/2021,12.2,23,0.14
LAWRENCE MUNICIPAL AIRPORT,5/24/2021,10.8,27,0
LAWRENCE MUNICIPAL AIRPORT,5/25/2021,9.2,33,0
LAWRENCE MUNICIPAL AIRPORT,5/26/2021,5.5,23,0
LAWRENCE MUNICIPAL AIRPORT,5/27/2021,13.6,20,0
LAWRENCE MUNICIPAL AIRPORT,5/28/2021,12.5,33,0.07
LAWRENCE MUNICIPAL AIRPORT,5/29/2021,6.6,29,0
LAWRENCE MUNICIPAL AIRPORT,5/30/2021,6.8,18,0
LAWRENCE MUNICIPAL AIRPORT,5/31/2021,5.7,21,0.78
LAWRENCE MUNICIPAL AIRPORT,6/1/2021,8,20,0.04
LAWRENCE MUNICIPAL AIRPORT,6/2/2021,7.6,22,0
LAWRENCE MUNICIPAL AIRPORT,6/3/2021,7.8,19,0.05
LAWRENCE MUNICIPAL AIRPORT,6/4/2021,6.2,27,0.43
LAWRENCE MUNICIPAL AIRPORT,6/5/2021,8.8,22,0
LAWRENCE MUNICIPAL AIRPORT,6/6/2021,6.4,27,0.35
LAWRENCE MUNICIPAL AIRPORT,6/7/2021,5.9,47,0.53
LAWRENCE MUNICIPAL AIRPORT,6/8/2021,4.8,19,0
LAWRENCE MUNICIPAL AIRPORT,6/9/2021,2.9,18,0
LAWRENCE MUNICIPAL AIRPORT,6/10/2021,3.6,14,0
LAWRENCE MUNICIPAL AIRPORT,6/11/2021,7.1,14,0
LAWRENCE MUNICIPAL AIRPORT,6/12/2021,5.3,21,0
LAWRENCE MUNICIPAL AIRPORT,6/13/2021,2.7,22,0
LAWRENCE MUNICIPAL AIRPORT,6/14/2021,6.6,23,0.3
LAWRENCE MUNICIPAL AIRPORT,6/15/2021,5.7,32,0
LAWRENCE MUNICIPAL AIRPORT,6/16/2021,7.3,21,0
LAWRENCE MUNICIPAL AIRPORT,6/17/2021,10.1,26,0.03
LAWRENCE MUNICIPAL AIRPORT,6/18/2021,7.3,28,0
LAWRENCE MUNICIPAL AIRPORT,6/19/2021,9.8,19,0
LAWRENCE MUNICIPAL AIRPORT,6/20/2021,7,30,0
LAWRENCE MUNICIPAL AIRPORT,6/21/2021,5.4,23,0
LAWRENCE MUNICIPAL AIRPORT,6/22/2021,4,20,0.64
LAWRENCE MUNICIPAL AIRPORT,6/23/2021,3.6,21,0.44
LAWRENCE MUNICIPAL AIRPORT,6/24/2021,10.5,14,0.45
LAWRENCE MUNICIPAL AIRPORT,6/25/2021,12.5,30,1.87
LAWRENCE MUNICIPAL AIRPORT,6/26/2021,10.7,29,0.34
LAWRENCE MUNICIPAL AIRPORT,6/27/2021,7.9,22,0
LAWRENCE MUNICIPAL AIRPORT,6/28/2021,8.2,21,0.1
LAWRENCE MUNICIPAL AIRPORT,6/29/2021,6.1,43,0.59
LAWRENCE MUNICIPAL AIRPORT,6/30/2021,11.9,15,0.73
